transaction_id,transaction_date,year,month,month_name,day_name,source_system,source_type,channel_id,sales_channel,customer_id,customer_segment,product_id,product_name,product_category,location_id,city,province,quantity,unit_price,gross_sales,promo_name,voucher_code,discount_rate,discount_amount,net_sales,payment_method,order_status
TRX01715,2025-11-19,2025,11,November,Wednesday,API Marketplace,API,C005,Tokopedia,CU0166,Reguler,P012,Dimsum Ayam,Makanan,L004,Depok,Jawa Barat,2,28000,56000,Voucher Ongkir,ONGKIR5,0.05,2800,53200,E-Wallet,Selesai
TRX01716,2025-11-19,2025,11,November,Wednesday,Database POS,Database,C002,ShopeeFood,CU0136,Reguler,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,3,15000,45000,Tidak Ada,,0.0,0,45000,QRIS,Selesai
TRX01717,2025-11-19,2025,11,November,Wednesday,Excel Cabang,Excel,C004,GrabFood,CU0162,Reguler,P005,Nasi Goreng Spesial,Makanan,L001,Bekasi,Jawa Barat,3,27000,81000,Diskon Produk,DISKON10,0.1,8100,0,E-Wallet,Dibatalkan
TRX01718,2025-11-20,2025,11,November,Thursday,CSV Marketplace,CSV,C004,GrabFood,CU0140,Reguler,P001,Kopi Susu Gula Aren,Minuman,L002,Jakarta Timur,DKI Jakarta,2,18000,36000,Diskon Produk,DISKON10,0.1,3600,32400,E-Wallet,Selesai
TRX01719,2025-11-20,2025,11,November,Thursday,Excel Cabang,Excel,C006,Website,CU0072,Loyal,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,2,28000,56000,Diskon Produk,DISKON10,0.1,5600,50400,Kartu Debit,Selesai
TRX01720,2025-11-20,2025,11,November,Thursday,CSV Marketplace,CSV,C001,POS Kasir,CU0143,Reguler,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,2,16000,32000,Diskon Produk,DISKON10,0.1,3200,28800,Kartu Debit,Selesai
TRX01721,2025-11-20,2025,11,November,Thursday,CSV Marketplace,CSV,C006,Website,CU0016,Reguler,P005,Nasi Goreng Spesial,Makanan,L003,Jakarta Selatan,DKI Jakarta,2,27000,54000,Flash Sale,FLASH20,0.2,10800,43200,E-Wallet,Selesai
TRX01722,2025-11-20,2025,11,November,Thursday,API Marketplace,API,C001,POS Kasir,CU0054,Reseller,P011,Paket Kopi dan Snack,Paket,L006,Bogor,Jawa Barat,1,35000,35000,Flash Sale,FLASH20,0.2,7000,28000,E-Wallet,Selesai
TRX01723,2025-11-20,2025,11,November,Thursday,API Marketplace,API,C005,Tokopedia,CU0057,Loyal,P009,Keripik Singkong,Snack,L003,Jakarta Selatan,DKI Jakarta,3,16000,48000,Tidak Ada,,0.0,0,48000,QRIS,Selesai
TRX01724,2025-11-21,2025,11,November,Friday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0062,Reguler,P008,Roti Bakar Keju,Snack,L006,Bogor,Jawa Barat,1,20000,20000,Bundling,BUNDLE12,0.12,2400,17600,Transfer Bank,Selesai
TRX01725,2025-11-21,2025,11,November,Friday,API Marketplace,API,C006,Website,CU0105,Loyal,P003,Teh Lemon,Minuman,L004,Depok,Jawa Barat,5,15000,75000,Tidak Ada,,0.0,0,0,QRIS,Dibatalkan
TRX01726,2025-11-21,2025,11,November,Friday,API Marketplace,API,C004,GrabFood,CU0129,Loyal,P010,Paket Hemat UMKM,Paket,L005,Tangerang,Banten,5,45000,225000,Tidak Ada,,0.0,0,225000,Kartu Debit,Selesai
TRX01727,2025-11-21,2025,11,November,Friday,CSV Marketplace,CSV,C001,POS Kasir,CU0008,Reguler,P009,Keripik Singkong,Snack,L001,Bekasi,Jawa Barat,1,16000,16000,Tidak Ada,,0.0,0,16000,E-Wallet,Selesai
TRX01728,2025-11-21,2025,11,November,Friday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0177,Reguler,P002,Es Kopi Latte,Minuman,L005,Tangerang,Banten,2,22000,44000,Tidak Ada,,0.0,0,44000,COD,Selesai
TRX01729,2025-11-21,2025,11,November,Friday,API Marketplace,API,C006,Website,CU0107,Reseller,P008,Roti Bakar Keju,Snack,L003,Jakarta Selatan,DKI Jakarta,3,20000,60000,Voucher Ongkir,ONGKIR5,0.05,3000,57000,Kartu Debit,Selesai
TRX01730,2025-11-21,2025,11,November,Friday,API Marketplace,API,C005,Tokopedia,CU0080,Reguler,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,1,30000,30000,Tidak Ada,,0.0,0,30000,QRIS,Selesai
TRX01731,2025-11-21,2025,11,November,Friday,Excel Cabang,Excel,C003,GoFood,CU0102,Reguler,P011,Paket Kopi dan Snack,Paket,L005,Tangerang,Banten,2,35000,70000,Tidak Ada,,0.0,0,70000,E-Wallet,Selesai
TRX01732,2025-11-22,2025,11,November,Saturday,CSV Marketplace,CSV,C002,ShopeeFood,CU0019,Baru,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,2,15000,30000,Voucher Ongkir,ONGKIR5,0.05,1500,28500,E-Wallet,Selesai
TRX01733,2025-11-22,2025,11,November,Saturday,API Marketplace,API,C001,POS Kasir,CU0076,Baru,P007,Brownies Cokelat,Snack,L001,Bekasi,Jawa Barat,4,30000,120000,Payday Sale,PAYDAY15,0.15,18000,102000,Kartu Debit,Selesai
TRX01734,2025-11-22,2025,11,November,Saturday,Excel Cabang,Excel,C003,GoFood,CU0127,Reseller,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,3,28000,84000,Diskon Produk,DISKON10,0.1,8400,75600,COD,Selesai
TRX01735,2025-11-22,2025,11,November,Saturday,Excel Cabang,Excel,C005,Tokopedia,CU0005,Reseller,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,1,28000,28000,Tidak Ada,,0.0,0,28000,Transfer Bank,Selesai
TRX01736,2025-11-22,2025,11,November,Saturday,API Marketplace,API,C002,ShopeeFood,CU0023,Loyal,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,1,18000,18000,Flash Sale,FLASH20,0.2,3600,14400,QRIS,Selesai
TRX01737,2025-11-22,2025,11,November,Saturday,API Marketplace,API,C001,POS Kasir,CU0045,Loyal,P011,Paket Kopi dan Snack,Paket,L004,Depok,Jawa Barat,4,35000,140000,Tidak Ada,,0.0,0,140000,E-Wallet,Selesai
TRX01738,2025-11-22,2025,11,November,Saturday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0028,Reguler,P006,Mie Ayam Jamur,Makanan,L001,Bekasi,Jawa Barat,2,24000,48000,Diskon Produk,DISKON10,0.1,4800,43200,COD,Selesai
TRX01739,2025-11-23,2025,11,November,Sunday,Excel Cabang,Excel,C003,GoFood,CU0142,Baru,P009,Keripik Singkong,Snack,L003,Jakarta Selatan,DKI Jakarta,1,16000,16000,Diskon Produk,DISKON10,0.1,1600,0,Kartu Debit,Refund
TRX01740,2025-11-23,2025,11,November,Sunday,CSV Marketplace,CSV,C003,GoFood,CU0141,Loyal,P004,Nasi Ayam Geprek,Makanan,L003,Jakarta Selatan,DKI Jakarta,2,25000,50000,Payday Sale,PAYDAY15,0.15,7500,42500,Kartu Debit,Selesai
TRX01741,2025-11-23,2025,11,November,Sunday,API Marketplace,API,C002,ShopeeFood,CU0027,Reguler,P001,Kopi Susu Gula Aren,Minuman,L002,Jakarta Timur,DKI Jakarta,2,18000,36000,Tidak Ada,,0.0,0,36000,COD,Selesai
TRX01742,2025-11-23,2025,11,November,Sunday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0017,Loyal,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,1,18000,18000,Voucher Ongkir,ONGKIR5,0.05,900,17100,E-Wallet,Selesai
TRX01743,2025-11-23,2025,11,November,Sunday,API Marketplace,API,C004,GrabFood,CU0154,Loyal,P001,Kopi Susu Gula Aren,Minuman,L006,Bogor,Jawa Barat,2,18000,36000,Tidak Ada,,0.0,0,0,Kartu Debit,Dibatalkan
TRX01744,2025-11-23,2025,11,November,Sunday,Database POS,Database,C005,Tokopedia,CU0142,Reguler,P007,Brownies Cokelat,Snack,L005,Tangerang,Banten,3,30000,90000,Payday Sale,PAYDAY15,0.15,13500,76500,Kartu Debit,Selesai
TRX01745,2025-11-23,2025,11,November,Sunday,Excel Cabang,Excel,C004,GrabFood,CU0138,Loyal,P011,Paket Kopi dan Snack,Paket,L006,Bogor,Jawa Barat,3,35000,105000,Diskon Produk,DISKON10,0.1,10500,94500,Kartu Debit,Selesai
TRX01746,2025-11-23,2025,11,November,Sunday,API Marketplace,API,C002,ShopeeFood,CU0129,Loyal,P010,Paket Hemat UMKM,Paket,L002,Jakarta Timur,DKI Jakarta,2,45000,90000,Diskon Produk,DISKON10,0.1,9000,81000,Kartu Debit,Selesai
TRX01747,2025-11-24,2025,11,November,Monday,CSV Marketplace,CSV,C002,ShopeeFood,CU0111,Reguler,P004,Nasi Ayam Geprek,Makanan,L001,Bekasi,Jawa Barat,1,25000,25000,Tidak Ada,,0.0,0,0,Kartu Debit,Refund
TRX01748,2025-11-24,2025,11,November,Monday,Excel Cabang,Excel,C005,Tokopedia,CU0102,Reguler,P001,Kopi Susu Gula Aren,Minuman,L004,Depok,Jawa Barat,5,18000,90000,Voucher Ongkir,ONGKIR5,0.05,4500,85500,COD,Selesai
TRX01749,2025-11-24,2025,11,November,Monday,CSV Marketplace,CSV,C004,GrabFood,CU0059,Reguler,P001,Kopi Susu Gula Aren,Minuman,L006,Bogor,Jawa Barat,2,18000,36000,Diskon Produk,DISKON10,0.1,3600,32400,Transfer Bank,Selesai
TRX01750,2025-11-24,2025,11,November,Monday,CSV Marketplace,CSV,C003,GoFood,CU0169,Loyal,P011,Paket Kopi dan Snack,Paket,L005,Tangerang,Banten,3,35000,105000,Voucher Ongkir,ONGKIR5,0.05,5250,99750,QRIS,Selesai
TRX01751,2025-11-25,2025,11,November,Tuesday,CSV Marketplace,CSV,C001,POS Kasir,CU0112,Reguler,P007,Brownies Cokelat,Snack,L006,Bogor,Jawa Barat,4,30000,120000,Voucher Ongkir,ONGKIR5,0.05,6000,114000,Kartu Debit,Selesai
TRX01752,2025-11-25,2025,11,November,Tuesday,API Marketplace,API,C005,Tokopedia,CU0170,Baru,P003,Teh Lemon,Minuman,L004,Depok,Jawa Barat,2,15000,30000,Tidak Ada,,0.0,0,30000,Kartu Debit,Selesai
TRX01753,2025-11-25,2025,11,November,Tuesday,Excel Cabang,Excel,C004,GrabFood,CU0144,Reguler,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,4,30000,120000,Tidak Ada,,0.0,0,120000,COD,Selesai
TRX01754,2025-11-25,2025,11,November,Tuesday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0031,Baru,P011,Paket Kopi dan Snack,Paket,L002,Jakarta Timur,DKI Jakarta,1,35000,35000,Diskon Produk,DISKON10,0.1,3500,31500,Transfer Bank,Selesai
TRX01755,2025-11-25,2025,11,November,Tuesday,CSV Marketplace,CSV,C002,ShopeeFood,CU0131,Baru,P007,Brownies Cokelat,Snack,L005,Tangerang,Banten,2,30000,60000,Payday Sale,PAYDAY15,0.15,9000,51000,QRIS,Selesai
TRX01756,2025-11-25,2025,11,November,Tuesday,Excel Cabang,Excel,C002,ShopeeFood,CU0112,Reguler,P003,Teh Lemon,Minuman,L004,Depok,Jawa Barat,1,15000,15000,Flash Sale,FLASH20,0.2,3000,12000,COD,Selesai
TRX01757,2025-11-25,2025,11,November,Tuesday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0050,Loyal,P001,Kopi Susu Gula Aren,Minuman,L001,Bekasi,Jawa Barat,1,18000,18000,Tidak Ada,,0.0,0,18000,E-Wallet,Selesai
TRX01758,2025-11-25,2025,11,November,Tuesday,Database POS,Database,C001,POS Kasir,CU0072,Baru,P001,Kopi Susu Gula Aren,Minuman,L001,Bekasi,Jawa Barat,2,18000,36000,Payday Sale,PAYDAY15,0.15,5400,30600,Kartu Debit,Selesai
TRX01759,2025-11-26,2025,11,November,Wednesday,Aplikasi Kasir Digital,POS,C006,Website,CU0114,Reguler,P007,Brownies Cokelat,Snack,L002,Jakarta Timur,DKI Jakarta,1,30000,30000,Voucher Ongkir,ONGKIR5,0.05,1500,28500,Transfer Bank,Selesai
TRX01760,2025-11-26,2025,11,November,Wednesday,API Marketplace,API,C006,Website,CU0113,Reguler,P006,Mie Ayam Jamur,Makanan,L002,Jakarta Timur,DKI Jakarta,1,24000,24000,Flash Sale,FLASH20,0.2,4800,19200,E-Wallet,Selesai
TRX01761,2025-11-26,2025,11,November,Wednesday,CSV Marketplace,CSV,C004,GrabFood,CU0106,Reguler,P001,Kopi Susu Gula Aren,Minuman,L006,Bogor,Jawa Barat,2,18000,36000,Payday Sale,PAYDAY15,0.15,5400,30600,Kartu Debit,Selesai
TRX01762,2025-11-26,2025,11,November,Wednesday,Database POS,Database,C001,POS Kasir,CU0099,Reseller,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,2,18000,36000,Flash Sale,FLASH20,0.2,7200,28800,Transfer Bank,Selesai
TRX01763,2025-11-26,2025,11,November,Wednesday,Excel Cabang,Excel,C003,GoFood,CU0137,Baru,P010,Paket Hemat UMKM,Paket,L001,Bekasi,Jawa Barat,1,45000,45000,Voucher Ongkir,ONGKIR5,0.05,2250,42750,Transfer Bank,Selesai
TRX01764,2025-11-26,2025,11,November,Wednesday,CSV Marketplace,CSV,C001,POS Kasir,CU0044,Baru,P008,Roti Bakar Keju,Snack,L002,Jakarta Timur,DKI Jakarta,4,20000,80000,Diskon Produk,DISKON10,0.1,8000,72000,COD,Selesai
TRX01765,2025-11-26,2025,11,November,Wednesday,Excel Cabang,Excel,C004,GrabFood,CU0043,Reguler,P009,Keripik Singkong,Snack,L001,Bekasi,Jawa Barat,1,16000,16000,Bundling,BUNDLE12,0.12,1920,14080,QRIS,Selesai
TRX01766,2025-11-26,2025,11,November,Wednesday,CSV Marketplace,CSV,C001,POS Kasir,CU0132,Reseller,P001,Kopi Susu Gula Aren,Minuman,L004,Depok,Jawa Barat,3,18000,54000,Tidak Ada,,0.0,0,54000,E-Wallet,Selesai
TRX01767,2025-11-27,2025,11,November,Thursday,CSV Marketplace,CSV,C001,POS Kasir,CU0171,Reguler,P006,Mie Ayam Jamur,Makanan,L004,Depok,Jawa Barat,1,24000,24000,Tidak Ada,,0.0,0,24000,E-Wallet,Selesai
TRX01768,2025-11-27,2025,11,November,Thursday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0102,Baru,P001,Kopi Susu Gula Aren,Minuman,L006,Bogor,Jawa Barat,1,18000,18000,Tidak Ada,,0.0,0,0,QRIS,Refund
TRX01769,2025-11-27,2025,11,November,Thursday,API Marketplace,API,C003,GoFood,CU0053,Reguler,P002,Es Kopi Latte,Minuman,L004,Depok,Jawa Barat,5,22000,110000,Tidak Ada,,0.0,0,110000,QRIS,Selesai
TRX01770,2025-11-27,2025,11,November,Thursday,Database POS,Database,C002,ShopeeFood,CU0132,Baru,P009,Keripik Singkong,Snack,L001,Bekasi,Jawa Barat,2,16000,32000,Voucher Ongkir,ONGKIR5,0.05,1600,30400,Transfer Bank,Selesai
TRX01771,2025-11-27,2025,11,November,Thursday,Database POS,Database,C001,POS Kasir,CU0047,Baru,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,3,15000,45000,Voucher Ongkir,ONGKIR5,0.05,2250,42750,Transfer Bank,Selesai
TRX01772,2025-11-27,2025,11,November,Thursday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0176,Reguler,P007,Brownies Cokelat,Snack,L002,Jakarta Timur,DKI Jakarta,1,30000,30000,Flash Sale,FLASH20,0.2,6000,24000,Transfer Bank,Selesai
TRX01773,2025-11-27,2025,11,November,Thursday,Excel Cabang,Excel,C002,ShopeeFood,CU0175,Reseller,P004,Nasi Ayam Geprek,Makanan,L005,Tangerang,Banten,3,25000,75000,Tidak Ada,,0.0,0,75000,COD,Selesai
TRX01774,2025-11-27,2025,11,November,Thursday,Excel Cabang,Excel,C004,GrabFood,CU0140,Loyal,P004,Nasi Ayam Geprek,Makanan,L005,Tangerang,Banten,2,25000,50000,Payday Sale,PAYDAY15,0.15,7500,42500,COD,Selesai
TRX01775,2025-11-27,2025,11,November,Thursday,Excel Cabang,Excel,C004,GrabFood,CU0061,Reseller,P002,Es Kopi Latte,Minuman,L004,Depok,Jawa Barat,1,22000,22000,Flash Sale,FLASH20,0.2,4400,17600,Kartu Debit,Selesai
TRX01776,2025-11-27,2025,11,November,Thursday,Excel Cabang,Excel,C003,GoFood,CU0169,Loyal,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,1,15000,15000,Tidak Ada,,0.0,0,15000,Transfer Bank,Selesai
TRX01777,2025-11-27,2025,11,November,Thursday,CSV Marketplace,CSV,C006,Website,CU0169,Reguler,P006,Mie Ayam Jamur,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,24000,24000,Diskon Produk,DISKON10,0.1,2400,21600,E-Wallet,Selesai
TRX01778,2025-11-27,2025,11,November,Thursday,API Marketplace,API,C006,Website,CU0019,Reguler,P008,Roti Bakar Keju,Snack,L001,Bekasi,Jawa Barat,1,20000,20000,Tidak Ada,,0.0,0,20000,Transfer Bank,Selesai
TRX01779,2025-11-28,2025,11,November,Friday,Excel Cabang,Excel,C005,Tokopedia,CU0175,Baru,P007,Brownies Cokelat,Snack,L004,Depok,Jawa Barat,2,30000,60000,Voucher Ongkir,ONGKIR5,0.05,3000,57000,COD,Selesai
TRX01780,2025-11-28,2025,11,November,Friday,Excel Cabang,Excel,C005,Tokopedia,CU0010,Loyal,P009,Keripik Singkong,Snack,L003,Jakarta Selatan,DKI Jakarta,4,16000,64000,Tidak Ada,,0.0,0,0,QRIS,Dibatalkan
TRX01781,2025-11-28,2025,11,November,Friday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0178,Baru,P012,Dimsum Ayam,Makanan,L006,Bogor,Jawa Barat,1,28000,28000,Payday Sale,PAYDAY15,0.15,4200,23800,E-Wallet,Selesai
TRX01782,2025-11-28,2025,11,November,Friday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0166,Baru,P005,Nasi Goreng Spesial,Makanan,L005,Tangerang,Banten,2,27000,54000,Payday Sale,PAYDAY15,0.15,8100,45900,E-Wallet,Selesai
TRX01783,2025-11-28,2025,11,November,Friday,Excel Cabang,Excel,C004,GrabFood,CU0092,Reseller,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,2,16000,32000,Diskon Produk,DISKON10,0.1,3200,28800,Transfer Bank,Selesai
TRX01784,2025-11-28,2025,11,November,Friday,Database POS,Database,C004,GrabFood,CU0169,Baru,P007,Brownies Cokelat,Snack,L004,Depok,Jawa Barat,1,30000,30000,Payday Sale,PAYDAY15,0.15,4500,25500,Kartu Debit,Selesai
TRX01785,2025-11-28,2025,11,November,Friday,Excel Cabang,Excel,C005,Tokopedia,CU0119,Reguler,P007,Brownies Cokelat,Snack,L001,Bekasi,Jawa Barat,2,30000,60000,Payday Sale,PAYDAY15,0.15,9000,51000,Kartu Debit,Selesai
TRX01786,2025-11-28,2025,11,November,Friday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0040,Loyal,P009,Keripik Singkong,Snack,L002,Jakarta Timur,DKI Jakarta,4,16000,64000,Voucher Ongkir,ONGKIR5,0.05,3200,60800,Transfer Bank,Selesai
TRX01787,2025-11-28,2025,11,November,Friday,Excel Cabang,Excel,C004,GrabFood,CU0175,Reguler,P010,Paket Hemat UMKM,Paket,L002,Jakarta Timur,DKI Jakarta,3,45000,135000,Voucher Ongkir,ONGKIR5,0.05,6750,128250,COD,Selesai
TRX01788,2025-11-29,2025,11,November,Saturday,API Marketplace,API,C001,POS Kasir,CU0159,Reguler,P012,Dimsum Ayam,Makanan,L003,Jakarta Selatan,DKI Jakarta,3,28000,84000,Diskon Produk,DISKON10,0.1,8400,75600,COD,Selesai
TRX01789,2025-11-29,2025,11,November,Saturday,CSV Marketplace,CSV,C001,POS Kasir,CU0088,Loyal,P001,Kopi Susu Gula Aren,Minuman,L006,Bogor,Jawa Barat,1,18000,18000,Voucher Ongkir,ONGKIR5,0.05,900,17100,E-Wallet,Selesai
TRX01790,2025-11-29,2025,11,November,Saturday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0157,Baru,P009,Keripik Singkong,Snack,L004,Depok,Jawa Barat,1,16000,16000,Tidak Ada,,0.0,0,16000,Transfer Bank,Selesai
TRX01791,2025-11-29,2025,11,November,Saturday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0057,Loyal,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,3,15000,45000,Payday Sale,PAYDAY15,0.15,6750,38250,Transfer Bank,Selesai
TRX01792,2025-11-29,2025,11,November,Saturday,Database POS,Database,C003,GoFood,CU0175,Reseller,P010,Paket Hemat UMKM,Paket,L001,Bekasi,Jawa Barat,1,45000,45000,Tidak Ada,,0.0,0,45000,Transfer Bank,Selesai
TRX01793,2025-11-29,2025,11,November,Saturday,CSV Marketplace,CSV,C004,GrabFood,CU0043,Reseller,P006,Mie Ayam Jamur,Makanan,L006,Bogor,Jawa Barat,4,24000,96000,Diskon Produk,DISKON10,0.1,9600,86400,Transfer Bank,Selesai
TRX01794,2025-11-29,2025,11,November,Saturday,CSV Marketplace,CSV,C006,Website,CU0176,Reguler,P010,Paket Hemat UMKM,Paket,L002,Jakarta Timur,DKI Jakarta,1,45000,45000,Payday Sale,PAYDAY15,0.15,6750,38250,Transfer Bank,Selesai
TRX01795,2025-11-30,2025,11,November,Sunday,Excel Cabang,Excel,C003,GoFood,CU0068,Reseller,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,4,30000,120000,Voucher Ongkir,ONGKIR5,0.05,6000,114000,Kartu Debit,Selesai
TRX01796,2025-11-30,2025,11,November,Sunday,API Marketplace,API,C004,GrabFood,CU0050,Reguler,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,3,45000,135000,Tidak Ada,,0.0,0,135000,Kartu Debit,Selesai
TRX01797,2025-11-30,2025,11,November,Sunday,Excel Cabang,Excel,C005,Tokopedia,CU0124,Reguler,P011,Paket Kopi dan Snack,Paket,L005,Tangerang,Banten,4,35000,140000,Tidak Ada,,0.0,0,140000,Transfer Bank,Selesai
TRX01798,2025-11-30,2025,11,November,Sunday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0023,Loyal,P009,Keripik Singkong,Snack,L006,Bogor,Jawa Barat,1,16000,16000,Payday Sale,PAYDAY15,0.15,2400,13600,Transfer Bank,Selesai
TRX01799,2025-11-30,2025,11,November,Sunday,Database POS,Database,C003,GoFood,CU0052,Baru,P002,Es Kopi Latte,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,22000,22000,Flash Sale,FLASH20,0.2,4400,17600,Transfer Bank,Selesai
TRX01800,2025-11-30,2025,11,November,Sunday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0115,Loyal,P004,Nasi Ayam Geprek,Makanan,L004,Depok,Jawa Barat,1,25000,25000,Payday Sale,PAYDAY15,0.15,3750,21250,QRIS,Selesai
TRX01801,2025-11-30,2025,11,November,Sunday,Excel Cabang,Excel,C002,ShopeeFood,CU0023,Baru,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,1,45000,45000,Payday Sale,PAYDAY15,0.15,6750,38250,E-Wallet,Selesai
TRX01802,2025-11-30,2025,11,November,Sunday,Excel Cabang,Excel,C005,Tokopedia,CU0144,Baru,P007,Brownies Cokelat,Snack,L005,Tangerang,Banten,2,30000,60000,Voucher Ongkir,ONGKIR5,0.05,3000,57000,Transfer Bank,Selesai
TRX01803,2025-11-30,2025,11,November,Sunday,CSV Marketplace,CSV,C003,GoFood,CU0143,Loyal,P001,Kopi Susu Gula Aren,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,18000,18000,Voucher Ongkir,ONGKIR5,0.05,900,17100,E-Wallet,Selesai
TRX01804,2025-12-01,2025,12,December,Monday,Excel Cabang,Excel,C004,GrabFood,CU0150,Reguler,P009,Keripik Singkong,Snack,L004,Depok,Jawa Barat,4,16000,64000,Flash Sale,FLASH20,0.2,12800,51200,COD,Selesai
TRX01805,2025-12-01,2025,12,December,Monday,CSV Marketplace,CSV,C002,ShopeeFood,CU0087,Reseller,P005,Nasi Goreng Spesial,Makanan,L003,Jakarta Selatan,DKI Jakarta,2,27000,54000,Diskon Produk,DISKON10,0.1,5400,48600,E-Wallet,Selesai
TRX01806,2025-12-01,2025,12,December,Monday,Database POS,Database,C005,Tokopedia,CU0082,Loyal,P006,Mie Ayam Jamur,Makanan,L006,Bogor,Jawa Barat,4,24000,96000,Payday Sale,PAYDAY15,0.15,14400,81600,Kartu Debit,Selesai
TRX01807,2025-12-01,2025,12,December,Monday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0178,Reguler,P009,Keripik Singkong,Snack,L002,Jakarta Timur,DKI Jakarta,4,16000,64000,Bundling,BUNDLE12,0.12,7680,56320,E-Wallet,Selesai
TRX01808,2025-12-01,2025,12,December,Monday,CSV Marketplace,CSV,C001,POS Kasir,CU0059,Reguler,P001,Kopi Susu Gula Aren,Minuman,L001,Bekasi,Jawa Barat,3,18000,54000,Diskon Produk,DISKON10,0.1,5400,48600,Transfer Bank,Selesai
TRX01809,2025-12-02,2025,12,December,Tuesday,API Marketplace,API,C003,GoFood,CU0088,Reguler,P011,Paket Kopi dan Snack,Paket,L001,Bekasi,Jawa Barat,1,35000,35000,Tidak Ada,,0.0,0,35000,Kartu Debit,Selesai
TRX01810,2025-12-02,2025,12,December,Tuesday,CSV Marketplace,CSV,C005,Tokopedia,CU0073,Loyal,P011,Paket Kopi dan Snack,Paket,L004,Depok,Jawa Barat,2,35000,70000,Diskon Produk,DISKON10,0.1,7000,63000,Kartu Debit,Selesai
TRX01811,2025-12-02,2025,12,December,Tuesday,Database POS,Database,C005,Tokopedia,CU0177,Reseller,P007,Brownies Cokelat,Snack,L005,Tangerang,Banten,1,30000,30000,Bundling,BUNDLE12,0.12,3600,26400,Transfer Bank,Selesai
TRX01812,2025-12-02,2025,12,December,Tuesday,API Marketplace,API,C006,Website,CU0002,Baru,P011,Paket Kopi dan Snack,Paket,L004,Depok,Jawa Barat,2,35000,70000,Tidak Ada,,0.0,0,0,Kartu Debit,Refund
TRX01813,2025-12-03,2025,12,December,Wednesday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0140,Loyal,P005,Nasi Goreng Spesial,Makanan,L002,Jakarta Timur,DKI Jakarta,1,27000,27000,Flash Sale,FLASH20,0.2,5400,21600,QRIS,Selesai
TRX01814,2025-12-03,2025,12,December,Wednesday,CSV Marketplace,CSV,C002,ShopeeFood,CU0166,Baru,P004,Nasi Ayam Geprek,Makanan,L001,Bekasi,Jawa Barat,2,25000,50000,Flash Sale,FLASH20,0.2,10000,40000,E-Wallet,Selesai
TRX01815,2025-12-03,2025,12,December,Wednesday,Excel Cabang,Excel,C006,Website,CU0107,Baru,P001,Kopi Susu Gula Aren,Minuman,L004,Depok,Jawa Barat,3,18000,54000,Voucher Ongkir,ONGKIR5,0.05,2700,51300,Transfer Bank,Selesai
TRX01816,2025-12-03,2025,12,December,Wednesday,Excel Cabang,Excel,C003,GoFood,CU0104,Reguler,P009,Keripik Singkong,Snack,L004,Depok,Jawa Barat,2,16000,32000,Payday Sale,PAYDAY15,0.15,4800,27200,QRIS,Selesai
TRX01817,2025-12-03,2025,12,December,Wednesday,Database POS,Database,C003,GoFood,CU0093,Reguler,P003,Teh Lemon,Minuman,L002,Jakarta Timur,DKI Jakarta,2,15000,30000,Diskon Produk,DISKON10,0.1,3000,27000,E-Wallet,Selesai
